"Dist Code","Year","State Code","State Name","Dist Name","ADULT MALE CROSSBRED (1000 Number)","ADULT MALE INDIGENOUS (1000 Number)","ADULT FEMALE CROSSBRED (1000 Number)","ADULT FEMALE INDIGENOUS (1000 Number)","YOUNG MALE CROSSBRED (1000 Number)","YOUNG MALE INDIGENOUS (1000 Number)","YOUNG FEMALE CROSSBRED (1000 Number)","YOUNG FEMALE INDIGENOUS (1000 Number)"
"171","1992","9","Punjab","Ludhiana","21.05","37.25","81.2","127.4","0.0","0.0","0.0","0.0"
"171","1997","9","Punjab","Ludhiana","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"171","2003","9","Punjab","Ludhiana","18.38","25.36","64.63","2.42","8.74","4.05","31.83","1.22"
"171","2007","9","Punjab","Ludhiana","11.85","19.08","75.32","10.24","31.14","5.43","7.35","4.16"
"171","2012","9","Punjab","Ludhiana","14.4","18.23","116.36","3.57","8.51","0.77","50.99","0.94"
"171","2019","9","Punjab","Ludhiana","4.39","9.76","140.27","9.35","3.51","1.22","65.43","3.67"
"172","1966","9","Punjab","Ferozpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"172","1972","9","Punjab","Ferozpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"172","1977","9","Punjab","Ferozpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"172","1987","9","Punjab","Ferozpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"172","1992","9","Punjab","Ferozpur","33.4","121.46","88.84","288.78","0.0","0.0","0.0","0.0"
"172","1997","9","Punjab","Ferozpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"172","2003","9","Punjab","Ferozpur","22.29","35.73","106.09","34.73","19.96","11.14","70.35","24.92"
"172","2007","9","Punjab","Ferozpur","16.75","29.25","134.57","53.64","73.49","12.12","18.38","28.91"
"172","2012","9","Punjab","Ferozpur","23.47","30.86","226.43","38.83","23.55","5.93","126.87","19.1"
"172","2019","9","Punjab","Ferozpur","3.58","12.8","211.11","61.16","6.45","5.28","125.73","36.63"
"174","1966","9","Punjab","Bhatinda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"174","1972","9","Punjab","Bhatinda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"174","1977","9","Punjab","Bhatinda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"174","1987","9","Punjab","Bhatinda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"174","1992","9","Punjab","Bhatinda","10.6","37.54","49.16","199.22","0.0","0.0","0.0","0.0"
"174","1997","9","Punjab","Bhatinda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"174","2003","9","Punjab","Bhatinda","14.31","45.21","57.62","28.53","13.72","17.53","40.24","18.33"
"174","2007","9","Punjab","Bhatinda","9.19","36.25","59.88","36.44","33.89","15.72","12.92","18.86"
"174","2012","9","Punjab","Bhatinda","11.48","38.76","98.7","26.47","15.52","7.09","65.19","14.06"
"174","2019","9","Punjab","Bhatinda","4.89","12.76","136.94","38.98","7.14","4.85","87.84","21.46"
"175","1966","9","Punjab","Sangrur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"175","1972","9","Punjab","Sangrur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"175","1977","9","Punjab","Sangrur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"175","1987","9","Punjab","Sangrur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"175","1992","9","Punjab","Sangrur","18.56","69.2","46.24","193.48","0.0","0.0","0.0","0.0"
"175","1997","9","Punjab","Sangrur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"175","2003","9","Punjab","Sangrur","12.77","45.97","37.42","14.62","8.17","13.41","21.78","9.71"
"175","2007","9","Punjab","Sangrur","9.03","42.06","38.64","26.88","18.48","14.73","6.97","13.77"
"175","2012","9","Punjab","Sangrur","7.69","50.77","81.71","23.57","9.74","5.23","44.56","10.07"
"175","2019","9","Punjab","Sangrur","2.93","21.67","102.93","26.44","3.44","4.49","53.8","14.87"
"176","1966","9","Punjab","Patiala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"176","1972","9","Punjab","Patiala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"176","1977","9","Punjab","Patiala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"176","1987","9","Punjab","Patiala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"176","1992","9","Punjab","Patiala","21.39","44.55","88.56","199.12","0.0","0.0","0.0","0.0"
"176","1997","9","Punjab","Patiala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"176","2003","9","Punjab","Patiala","15.37","17.04","59.49","7.51","9.66","3.06","33.34","4.27"
"176","2007","9","Punjab","Patiala","11.07","14.14","61.56","14.6","27.43","4.41","8.47","6.68"
"176","2012","9","Punjab","Patiala","11.06","15.03","93.86","5.84","7.82","0.98","48.22","2.26"
"176","2019","9","Punjab","Patiala","3.2","7.79","104.65","14.83","3.16","1.36","55.7","7.16"
"177","1966","4","Haryana","Hissar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"177","1972","4","Haryana","Hissar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"177","1977","4","Haryana","Hissar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"177","1982","4","Haryana","Hissar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"177","1988","4","Haryana","Hissar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"177","1992","4","Haryana","Hissar","6.0","151.33","30.71","145.82","4.0","35.97","9.0","49.23"
"177","1997","4","Haryana","Hissar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"177","2003","4","Haryana","Hissar","12.92","137.76","60.53","90.86","14.51","35.1","40.44","58.64"
"177","2007","4","Haryana","Hissar","9.88","131.9","68.51","120.73","16.13","40.24","46.37","72.96"
"177","2012","4","Haryana","Hissar","14.22","110.59","114.42","121.84","26.91","32.02","78.42","70.68"
"177","2019","4","Haryana","Hissar","13.5","63.31","134.93","143.0","22.52","34.61","94.48","109.42"
"180","1966","4","Haryana","Gurgaon","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"180","1972","4","Haryana","Gurgaon","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"180","1977","4","Haryana","Gurgaon","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"180","1982","4","Haryana","Gurgaon","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"180","1988","4","Haryana","Gurgaon","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"180","1992","4","Haryana","Gurgaon","4.0","49.0","14.0","78.0","2.0","16.0","4.0","20.0"
"180","1997","4","Haryana","Gurgaon","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"180","2003","4","Haryana","Gurgaon","1.56","6.5","19.63","31.63","4.8","8.12","11.82","20.62"
"180","2007","4","Haryana","Gurgaon","2.03","7.14","23.99","52.34","6.01","14.83","13.48","27.63"
"180","2012","4","Haryana","Gurgaon","2.51","4.59","51.75","38.82","12.21","10.31","28.3","17.96"
"180","2019","4","Haryana","Gurgaon","3.83","6.21","51.57","50.93","5.66","5.53","30.41","32.26"
"181","1966","4","Haryana","Jind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"181","1972","4","Haryana","Jind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"181","1977","4","Haryana","Jind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"181","1982","4","Haryana","Jind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"181","1988","4","Haryana","Jind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"181","1992","4","Haryana","Jind","1.72","72.18","3.44","52.2","1.36","20.52","1.54","20.06"
"181","1997","4","Haryana","Jind","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"181","2003","4","Haryana","Jind","2.72","52.64","6.17","30.18","1.84","16.03","4.02","18.88"
"181","2007","4","Haryana","Jind","1.81","53.84","6.77","32.21","1.88","17.14","4.47","18.12"
"181","2012","4","Haryana","Jind","2.32","49.88","16.6","27.41","3.72","10.84","10.22","14.84"
"181","2019","4","Haryana","Jind","1.94","36.34","15.5","33.84","2.13","10.1","10.01","23.33"
"182","1966","4","Haryana","Mahendragarh / Narnaul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"182","1972","4","Haryana","Mahendragarh / Narnaul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"182","1977","4","Haryana","Mahendragarh / Narnaul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"182","1982","4","Haryana","Mahendragarh / Narnaul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"182","1988","4","Haryana","Mahendragarh / Narnaul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"182","1992","4","Haryana","Mahendragarh / Narnaul","0.0","14.02","2.16","44.71","0.87","9.51","1.0","14.99"
"182","1997","4","Haryana","Mahendragarh / Narnaul","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"182","2003","4","Haryana","Mahendragarh / Narnaul","0.23","5.87","5.31","24.06","1.39","7.01","3.62","17.9"
"182","2007","4","Haryana","Mahendragarh / Narnaul","0.19","5.53","10.99","28.11","2.57","8.42","7.93","19.14"
"182","2012","4","Haryana","Mahendragarh / Narnaul","1.02","6.81","37.09","24.19","8.89","6.89","26.43","15.54"
"182","2019","4","Haryana","Mahendragarh / Narnaul","1.27","7.92","29.68","32.97","3.51","7.42","21.94","26.64"
"183","1966","4","Haryana","Ambala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"183","1972","4","Haryana","Ambala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"183","1977","4","Haryana","Ambala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"183","1982","4","Haryana","Ambala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"183","1988","4","Haryana","Ambala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"183","1992","4","Haryana","Ambala","7.0","63.0","24.0","65.0","6.0","15.0","10.0","20.0"
"183","1997","4","Haryana","Ambala","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"183","2003","4","Haryana","Ambala","12.18","29.54","59.44","24.34","12.79","7.91","34.87","13.4"
"183","2007","4","Haryana","Ambala","7.11","22.54","55.7","38.68","11.08","9.11","31.32","18.93"
"183","2012","4","Haryana","Ambala","10.38","10.45","97.65","14.63","16.72","2.63","49.62","7.23"
"183","2019","4","Haryana","Ambala","3.54","8.05","95.79","24.27","5.63","2.79","55.78","14.97"
"184","1966","4","Haryana","Karnal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"184","1972","4","Haryana","Karnal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"184","1977","4","Haryana","Karnal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"184","1982","4","Haryana","Karnal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"184","1988","4","Haryana","Karnal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"184","1992","4","Haryana","Karnal","29.28","101.82","72.56","101.8","18.64","33.48","26.46","40.94"
"184","1997","4","Haryana","Karnal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"184","2003","4","Haryana","Karnal","16.98","31.38","90.91","46.89","17.81","14.66","55.67","30.47"
"184","2007","4","Haryana","Karnal","11.94","25.43","97.44","55.64","19.44","16.19","60.21","30.47"
"184","2012","4","Haryana","Karnal","13.88","18.3","147.33","48.98","27.32","10.45","85.92","22.73"
"184","2019","4","Haryana","Karnal","6.97","18.03","153.46","63.48","14.9","13.68","94.16","42.6"
"186","1966","4","Haryana","Rohtak","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"186","1972","4","Haryana","Rohtak","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"186","1977","4","Haryana","Rohtak","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"186","1982","4","Haryana","Rohtak","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"186","1988","4","Haryana","Rohtak","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"186","1992","4","Haryana","Rohtak","5.0","56.65","16.13","65.47","5.13","18.52","6.0","22.78"
"186","1997","4","Haryana","Rohtak","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"186","2003","4","Haryana","Rohtak","2.85","28.17","17.66","36.36","5.0","14.8","11.31","25.49"
"186","2007","4","Haryana","Rohtak","2.35","24.36","23.0","48.18","7.6","18.23","16.1","28.16"
"186","2012","4","Haryana","Rohtak","4.75","22.74","56.66","46.42","15.03","14.78","35.84","29.5"
"186","2019","4","Haryana","Rohtak","4.98","22.93","56.36","58.97","7.69","14.55","37.0","41.39"
"189","1966","12","Uttar Pradesh","Saharanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"189","1972","12","Uttar Pradesh","Saharanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"189","1978","12","Uttar Pradesh","Saharanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"189","1982","12","Uttar Pradesh","Saharanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"189","1988","12","Uttar Pradesh","Saharanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"189","1993","12","Uttar Pradesh","Saharanpur","3.0","143.0","10.0","121.0","3.0","60.0","6.0","70.0"
"189","1997","12","Uttar Pradesh","Saharanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"189","2003","12","Uttar Pradesh","Saharanpur","3.4","65.16","13.18","83.78","3.23","36.3","7.73","53.29"
"189","2007","12","Uttar Pradesh","Saharanpur","13.17","37.75","55.86","94.84","34.09","32.17","17.82","58.32"
"189","2012","12","Uttar Pradesh","Saharanpur","12.51","26.8","127.57","79.53","29.01","22.11","70.45","44.9"
"189","2019","12","Uttar Pradesh","Saharanpur","6.39","12.43","153.63","78.18","15.64","9.3","110.13","60.21"
"190","1966","12","Uttar Pradesh","Muzaffarnagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"190","1972","12","Uttar Pradesh","Muzaffarnagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"190","1978","12","Uttar Pradesh","Muzaffarnagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"190","1982","12","Uttar Pradesh","Muzaffarnagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"190","1988","12","Uttar Pradesh","Muzaffarnagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"190","1993","12","Uttar Pradesh","Muzaffarnagar","4.0","87.0","13.0","79.0","4.0","46.0","8.0","45.0"
"190","1997","12","Uttar Pradesh","Muzaffarnagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"190","2003","12","Uttar Pradesh","Muzaffarnagar","0.63","35.36","7.39","51.66","3.13","26.62","5.03","30.52"
"190","2007","12","Uttar Pradesh","Muzaffarnagar","11.7","17.61","61.34","38.85","37.06","12.52","19.96","24.19"
"190","2012","12","Uttar Pradesh","Muzaffarnagar","11.32","8.8","123.42","29.69","25.09","6.16","73.14","16.56"
"190","2019","12","Uttar Pradesh","Muzaffarnagar","6.68","6.99","180.34","36.15","14.04","4.01","131.73","29.17"
"191","1966","12","Uttar Pradesh","Meerut","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"191","1972","12","Uttar Pradesh","Meerut","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"191","1978","12","Uttar Pradesh","Meerut","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"191","1982","12","Uttar Pradesh","Meerut","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"191","1988","12","Uttar Pradesh","Meerut","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"191","1993","12","Uttar Pradesh","Meerut","6.34","130.4","19.8","93.08","7.9","52.04","12.46","52.38"
"191","1997","12","Uttar Pradesh","Meerut","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"191","2003","12","Uttar Pradesh","Meerut","7.55","87.58","22.74","87.66","10.36","55.36","15.38","57.89"
"191","2007","12","Uttar Pradesh","Meerut","20.12","20.76","97.47","72.66","56.82","22.89","29.18","41.99"
"191","2012","12","Uttar Pradesh","Meerut","23.75","10.61","162.5","52.19","34.66","10.07","86.1","26.08"
"191","2019","12","Uttar Pradesh","Meerut","15.22","8.39","254.7","84.8","19.83","7.8","170.25","58.21"
"192","1966","12","Uttar Pradesh","Buland Shahar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"192","1972","12","Uttar Pradesh","Buland Shahar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"192","1978","12","Uttar Pradesh","Buland Shahar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"192","1982","12","Uttar Pradesh","Buland Shahar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"192","1988","12","Uttar Pradesh","Buland Shahar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"192","1993","12","Uttar Pradesh","Buland Shahar","6.66","93.6","13.2","58.92","7.1","31.96","8.54","32.62"
"192","1997","12","Uttar Pradesh","Buland Shahar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"192","2003","12","Uttar Pradesh","Buland Shahar","6.39","95.43","16.28","58.75","8.04","33.04","10.87","40.16"
"192","2007","12","Uttar Pradesh","Buland Shahar","13.94","24.83","44.56","49.18","22.93","16.2","12.42","26.02"
"192","2012","12","Uttar Pradesh","Buland Shahar","20.43","16.65","85.03","45.89","20.41","10.71","39.82","25.62"
"192","2019","12","Uttar Pradesh","Buland Shahar","15.91","14.1","116.53","79.09","9.62","6.89","74.51","52.18"
"194","1966","12","Uttar Pradesh","Aligarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"194","1972","12","Uttar Pradesh","Aligarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"194","1978","12","Uttar Pradesh","Aligarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"194","1982","12","Uttar Pradesh","Aligarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"194","1988","12","Uttar Pradesh","Aligarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"194","1993","12","Uttar Pradesh","Aligarh","2.0","98.0","5.0","65.0","2.0","36.0","3.0","37.0"
"194","1997","12","Uttar Pradesh","Aligarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"194","2003","12","Uttar Pradesh","Aligarh","3.15","51.15","27.12","78.82","9.8","34.28","18.2","55.76"
"194","2007","12","Uttar Pradesh","Aligarh","6.97","29.8","34.03","104.5","16.9","33.81","10.5","55.63"
"194","2012","12","Uttar Pradesh","Aligarh","6.72","19.42","49.68","88.59","10.88","17.65","26.36","46.82"
"194","2019","12","Uttar Pradesh","Aligarh","10.72","15.56","113.03","117.99","9.92","9.52","74.17","84.85"
"195","1966","12","Uttar Pradesh","Mathura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"195","1972","12","Uttar Pradesh","Mathura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"195","1978","12","Uttar Pradesh","Mathura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"195","1982","12","Uttar Pradesh","Mathura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"195","1988","12","Uttar Pradesh","Mathura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"195","1993","12","Uttar Pradesh","Mathura","0.0","27.0","3.0","50.0","1.0","18.0","2.0","25.0"
"195","1997","12","Uttar Pradesh","Mathura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"195","2003","12","Uttar Pradesh","Mathura","0.5","7.49","4.27","16.82","1.09","7.31","2.59","9.64"
"195","2007","12","Uttar Pradesh","Mathura","1.13","9.92","7.92","64.12","4.67","26.24","3.18","35.06"
"195","2012","12","Uttar Pradesh","Mathura","0.6","7.31","13.66","108.54","1.52","18.61","9.82","66.13"
"195","2019","12","Uttar Pradesh","Mathura","1.14","7.0","31.27","89.4","1.81","8.46","19.32","55.84"
"196","1966","12","Uttar Pradesh","Agra","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"196","1972","12","Uttar Pradesh","Agra","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"196","1978","12","Uttar Pradesh","Agra","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"196","1982","12","Uttar Pradesh","Agra","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"196","1988","12","Uttar Pradesh","Agra","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"196","1993","12","Uttar Pradesh","Agra","0.34","43.3","6.68","58.86","1.34","33.18","4.68","33.12"
"196","1997","12","Uttar Pradesh","Agra","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"196","2003","12","Uttar Pradesh","Agra","2.53","27.18","10.26","54.27","5.04","33.8","7.59","45.0"
"196","2007","12","Uttar Pradesh","Agra","1.57","5.51","20.24","62.42","10.49","18.22","6.56","33.91"
"196","2012","12","Uttar Pradesh","Agra","2.55","4.9","36.38","91.33","6.57","34.26","18.86","49.75"
"196","2019","12","Uttar Pradesh","Agra","2.58","1.89","78.42","97.04","2.43","2.05","62.56","91.67"
"197","1966","12","Uttar Pradesh","Mainpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"197","1972","12","Uttar Pradesh","Mainpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"197","1978","12","Uttar Pradesh","Mainpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"197","1982","12","Uttar Pradesh","Mainpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"197","1988","12","Uttar Pradesh","Mainpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"197","1993","12","Uttar Pradesh","Mainpuri","0.66","64.7","2.32","46.14","0.66","43.82","1.32","28.88"
"197","1997","12","Uttar Pradesh","Mainpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"197","2003","12","Uttar Pradesh","Mainpuri","3.57","72.01","8.09","86.2","2.9","57.36","4.76","59.06"
